year_month,month_of_release,passenger_type,direction,citizenship,visa,country_of_residence,estimate,standard_error,status,_id
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Asia,317,9,Provisional,28318
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Europe,71,4,Provisional,28319
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Oceania and Antarctica,253,7,Provisional,28320
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,The Americas,19,2,Provisional,28321
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Africa and the Middle East,193,7,Provisional,28322
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Asia,2846,50,Provisional,28323
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Europe,122,6,Provisional,28324
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Oceania and Antarctica,156,10,Provisional,28325
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Student,The Americas,217,10,Provisional,28326
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Africa and the Middle East,252,7,Provisional,28327
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Asia,1175,24,Provisional,28328
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Europe,259,8,Provisional,28329
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Oceania and Antarctica,214,8,Provisional,28330
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,The Americas,281,8,Provisional,28331
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Africa and the Middle East,276,9,Provisional,28332
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Asia,823,18,Provisional,28333
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Europe,729,26,Provisional,28334
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Oceania and Antarctica,208,10,Provisional,28335
2018-02,2018-11,Long-term migrant,Arrivals,TOTAL,Work,The Americas,312,13,Provisional,28336
2018-09,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Africa and the Middle East,829,30,Provisional,28337
2018-09,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Asia,3646,108,Provisional,28338
2018-09,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Europe,1993,58,Provisional,28339
2018-09,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Oceania and Antarctica,2887,105,Provisional,28340
2018-09,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,The Americas,990,34,Provisional,28341
2018-10,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Africa and the Middle East,844,37,Provisional,28342
2018-10,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Asia,3333,82,Provisional,28343
2018-10,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Europe,2221,75,Provisional,28344
2018-10,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Oceania and Antarctica,2758,119,Provisional,28345
2018-10,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,The Americas,962,45,Provisional,28346
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Africa and the Middle East,48,4,Provisional,28347
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Asia,205,9,Provisional,28348
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Europe,272,11,Provisional,28349
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Oceania and Antarctica,1702,39,Provisional,28350
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,The Americas,114,6,Provisional,28351
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Asia,44,8,Provisional,28352
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Europe,6,1,Provisional,28353
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Oceania and Antarctica,73,17,Provisional,28354
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Other,The Americas,2,1,Provisional,28355
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Africa and the Middle East,129,4,Provisional,28356
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Asia,488,14,Provisional,28357
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Europe,52,3,Provisional,28358
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Oceania and Antarctica,279,8,Provisional,28359
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,The Americas,55,3,Provisional,28360
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Africa and the Middle East,125,4,Provisional,28361
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Asia,1141,20,Provisional,28362
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Europe,54,4,Provisional,28363
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Oceania and Antarctica,45,3,Provisional,28364
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Student,The Americas,153,9,Provisional,28365
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Africa and the Middle East,222,7,Provisional,28366
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Asia,1366,28,Provisional,28367
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Europe,205,8,Provisional,28368
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Oceania and Antarctica,250,10,Provisional,28369
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,The Americas,242,9,Provisional,28370
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Africa and the Middle East,248,8,Provisional,28371
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Asia,924,20,Provisional,28372
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Europe,714,27,Provisional,28373
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Oceania and Antarctica,222,10,Provisional,28374
2018-03,2018-11,Long-term migrant,Arrivals,TOTAL,Work,The Americas,372,17,Provisional,28375
2018-11,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Africa and the Middle East,784,48,Provisional,28376
2018-11,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Asia,3139,113,Provisional,28377
2018-11,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Europe,2598,93,Provisional,28378
2018-11,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,Oceania and Antarctica,3643,188,Provisional,28379
2018-11,2018-11,Long-term migrant,Arrivals,TOTAL,TOTAL,The Americas,1028,52,Provisional,28380
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Africa and the Middle East,45,4,Provisional,28381
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Asia,169,8,Provisional,28382
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Europe,176,9,Provisional,28383
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Oceania and Antarctica,1422,38,Provisional,28384
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,The Americas,105,6,Provisional,28385
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Africa and the Middle East,3,1,Provisional,28386
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Asia,22,4,Provisional,28387
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Europe,6,1,Provisional,28388
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Oceania and Antarctica,15,5,Provisional,28389
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Other,The Americas,3,1,Provisional,28390
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Africa and the Middle East,56,3,Provisional,28391
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Asia,364,12,Provisional,28392
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Europe,51,4,Provisional,28393
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Oceania and Antarctica,201,8,Provisional,28394
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,The Americas,20,2,Provisional,28395
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Africa and the Middle East,133,6,Provisional,28396
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Asia,808,24,Provisional,28397
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Europe,44,4,Provisional,28398
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Oceania and Antarctica,40,4,Provisional,28399
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Student,The Americas,103,7,Provisional,28400
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Africa and the Middle East,188,8,Provisional,28401
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Asia,997,27,Provisional,28402
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Europe,161,8,Provisional,28403
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Oceania and Antarctica,243,14,Provisional,28404
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,The Americas,204,10,Provisional,28405
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Africa and the Middle East,261,9,Provisional,28406
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Asia,703,19,Provisional,28407
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Europe,472,22,Provisional,28408
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Oceania and Antarctica,144,9,Provisional,28409
2018-04,2018-11,Long-term migrant,Arrivals,TOTAL,Work,The Americas,242,13,Provisional,28410
2017-08,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Africa and the Middle East,904,0,Provisional,28411
2017-08,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Asia,3990,0,Provisional,28412
2017-08,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Europe,1020,0,Provisional,28413
2017-08,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Oceania and Antarctica,1216,0,Provisional,28414
2017-08,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,The Americas,868,0,Provisional,28415
2017-08,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Africa and the Middle East,81,0,Provisional,28416
2017-08,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Asia,277,0,Provisional,28417
2017-08,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Europe,465,0,Provisional,28418
2017-08,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Oceania and Antarctica,1343,0,Provisional,28419
2017-08,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,The Americas,194,0,Provisional,28420
2017-09,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Africa and the Middle East,837,0,Provisional,28421
2017-09,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Asia,3726,5,Provisional,28422
2017-09,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Europe,1445,5,Provisional,28423
2017-09,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Oceania and Antarctica,1159,3,Provisional,28424
2017-09,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,The Americas,969,2,Provisional,28425
2017-09,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Africa and the Middle East,45,0,Provisional,28426
2017-09,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Asia,173,1,Provisional,28427
2017-09,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Europe,669,0,Provisional,28428
2017-09,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Oceania and Antarctica,1433,3,Provisional,28429
2017-09,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,The Americas,194,0,Provisional,28430
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Africa and the Middle East,897,3,Provisional,28431
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Asia,3758,14,Provisional,28432
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Europe,1600,7,Provisional,28433
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Oceania and Antarctica,1243,8,Provisional,28434
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,The Americas,842,4,Provisional,28435
2017-10,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Africa and the Middle East,55,0,Provisional,28436
2017-10,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Asia,179,2,Provisional,28437
2017-10,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Europe,660,3,Provisional,28438
2017-10,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Oceania and Antarctica,1383,9,Provisional,28439
2017-10,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,The Americas,220,2,Provisional,28440
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Africa and the Middle East,41,4,Provisional,28441
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Asia,135,8,Provisional,28442
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Europe,181,8,Provisional,28443
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Oceania and Antarctica,1337,36,Provisional,28444
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,The Americas,111,7,Provisional,28445
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Africa and the Middle East,2,1,Provisional,28446
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Asia,21,5,Provisional,28447
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Europe,11,2,Provisional,28448
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Oceania and Antarctica,17,6,Provisional,28449
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Other,The Americas,4,1,Provisional,28450
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Africa and the Middle East,128,5,Provisional,28451
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Asia,404,13,Provisional,28452
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Europe,40,4,Provisional,28453
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Oceania and Antarctica,269,9,Provisional,28454
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,The Americas,49,4,Provisional,28455
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Africa and the Middle East,117,4,Provisional,28456
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Asia,771,14,Provisional,28457
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Europe,45,4,Provisional,28458
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Oceania and Antarctica,42,3,Provisional,28459
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Student,The Americas,105,7,Provisional,28460
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Africa and the Middle East,237,8,Provisional,28461
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Asia,1243,29,Provisional,28462
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Europe,134,7,Provisional,28463
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Oceania and Antarctica,226,11,Provisional,28464
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,The Americas,173,8,Provisional,28465
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Africa and the Middle East,261,10,Provisional,28466
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Asia,813,19,Provisional,28467
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Europe,528,25,Provisional,28468
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Oceania and Antarctica,167,9,Provisional,28469
2018-05,2018-11,Long-term migrant,Arrivals,TOTAL,Work,The Americas,207,12,Provisional,28470
2017-11,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Africa and the Middle East,664,3,Provisional,28471
2017-11,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Asia,3564,16,Provisional,28472
2017-11,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Europe,1745,15,Provisional,28473
2017-11,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Oceania and Antarctica,1442,14,Provisional,28474
2017-11,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,The Americas,830,6,Provisional,28475
2017-11,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Africa and the Middle East,61,1,Provisional,28476
2017-11,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Asia,182,3,Provisional,28477
2017-11,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Europe,664,2,Provisional,28478
2017-11,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Oceania and Antarctica,1468,13,Provisional,28479
2017-11,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,The Americas,170,2,Provisional,28480
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Africa and the Middle East,59,5,Provisional,28481
2017-12,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Africa and the Middle East,872,6,Provisional,28482
2017-12,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Asia,2652,21,Provisional,28483
2017-12,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Europe,1212,13,Provisional,28484
2017-12,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Oceania and Antarctica,1729,21,Provisional,28485
2017-12,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,The Americas,713,7,Provisional,28486
2017-12,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Africa and the Middle East,92,2,Provisional,28487
2017-12,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Asia,402,6,Provisional,28488
2017-12,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Europe,962,6,Provisional,28489
2017-12,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,Oceania and Antarctica,2901,26,Provisional,28490
2017-12,2018-11,Long-term migrant,Arrivals,NZ,TOTAL,The Americas,315,4,Provisional,28491
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Asia,196,9,Provisional,28492
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Europe,197,10,Provisional,28493
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Oceania and Antarctica,1230,34,Provisional,28494
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,The Americas,121,7,Provisional,28495
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Africa and the Middle East,0,0,Provisional,28496
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Asia,30,5,Provisional,28497
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Europe,4,2,Provisional,28498
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Other,Oceania and Antarctica,21,8,Provisional,28499
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Other,The Americas,3,1,Provisional,28500
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Africa and the Middle East,67,3,Provisional,28501
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Asia,441,14,Provisional,28502
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Europe,38,3,Provisional,28503
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,Oceania and Antarctica,195,7,Provisional,28504
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Resident,The Americas,29,3,Provisional,28505
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Africa and the Middle East,107,4,Provisional,28506
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Asia,974,20,Provisional,28507
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Europe,58,5,Provisional,28508
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Student,Oceania and Antarctica,49,4,Provisional,28509
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Student,The Americas,148,10,Provisional,28510
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Africa and the Middle East,213,8,Provisional,28511
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Asia,1174,31,Provisional,28512
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Europe,166,8,Provisional,28513
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,Oceania and Antarctica,231,12,Provisional,28514
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Visitor,The Americas,195,9,Provisional,28515
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Africa and the Middle East,254,10,Provisional,28516
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Asia,854,22,Provisional,28517
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Europe,396,21,Provisional,28518
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Work,Oceania and Antarctica,152,10,Provisional,28519
2018-06,2018-11,Long-term migrant,Arrivals,TOTAL,Work,The Americas,189,11,Provisional,28520
2018-01,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Africa and the Middle East,1050,25,Provisional,28521
2018-01,2018-11,Long-term migrant,Arrivals,non-NZ,TOTAL,Asia,4486,81,Provisional,28522
